Link,Item,Colours,Price
https://www.underarmour.com.sg/en-sg/p/men-accessories-bags/ua_undeniable_5.0_medium_duffle_bag/1369223.html?dwvar_1369223_color=001&start=204&breadCrumbLast=Now%20Trending,UA Undeniable 5.0 Medium Duffle Bag,4,69.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_locker_camo_slides/3024449.html?dwvar_3024449_color=001&start=204&breadCrumbLast=Now%20Trending,Men's UA Locker Camo Slides,2,29.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_heatgear_long_printed_shorts/1370327.html?dwvar_1370327_color=012&start=204&breadCrumbLast=Now%20Trending,Men's HeatGear® Long Printed Shorts,1,49.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-bags/ua_hustle_lite_backpack/1364180.html?dwvar_1364180_color=001&start=216&breadCrumbLast=Now%20Trending,UA Hustle Lite Backpack,5,49.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-bags/ua_triumph_backpack/1367170.html?dwvar_1367170_color=001&start=216&breadCrumbLast=Now%20Trending,UA Triumph Backpack,1,199.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_curry_graphic_tank/1372507.html?dwvar_1372507_color=001&start=216&breadCrumbLast=Now%20Trending,Men's Curry Graphic Tank,2,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_coldgear_leggings/1366075.html?dwvar_1366075_color=001&start=216&breadCrumbLast=Now%20Trending,Men's ColdGear® Leggings,1,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_heatgear_graphic_3-4_leggings/1370328.html?dwvar_1370328_color=001&start=216&breadCrumbLast=Now%20Trending,Men's HeatGear® Graphic ¾ Leggings,2,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_tech_2.0_textured_short_sleeve_t-shirt/1345317.html?dwvar_1345317_color=001&start=216&breadCrumbLast=Now%20Trending,Men's UA Tech™ 2.0 Textured Short Sleeve T-Shirt,3,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_launch_5_2-in-1_shorts/1372631.html?dwvar_1372631_color=001&start=216&breadCrumbLast=Now%20Trending,Men's UA Launch 5'' 2-in-1 Shorts,2,65.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_rush_energy_sleeveless/1366139.html?dwvar_1366139_color=037&start=216&breadCrumbLast=Now%20Trending,Men's UA RUSH™ Energy Sleeveless,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_iso-chill_run_laser_t-shirt/1370338.html?dwvar_1370338_color=001&start=216&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill Run Laser T-Shirt,7,69.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_assert_9_marble_running_shoes/3024852.html?dwvar_3024852_color=002&start=216&breadCrumbLast=Now%20Trending,Men's UA Charged Assert 9 Marble Running Shoes,1,79.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_ansa_fixed_slides/3023761.html?dwvar_3023761_color=004&start=216&breadCrumbLast=Now%20Trending,Men's UA Ansa Fixed Slides,6,35.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_iso-chill_psych_stripe_polo/1370093.html?dwvar_1370093_color=001&start=216&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill Psych Stripe Polo,2,129.0
https://www.underarmour.com.sg/en-sg/p/boys-accessories-equipment/ua_playmaker_squeeze_32_oz._water_bottle/1364836.html?dwvar_1364836_color=400&start=228&breadCrumbLast=Now%20Trending,UA Playmaker Squeeze 32 oz. Water Bottle,3,23.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_performance_blocked_polo/1370109.html?dwvar_1370109_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Performance Blocked Polo,3,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_camo_chest_stripe_short_sleeve/1370519.html?dwvar_1370519_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Camo Chest Stripe Short Sleeve,3,29.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_tech_2.0_wordmark_short_sleeve/1370538.html?dwvar_1370538_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Tech™ 2.0 Wordmark Short Sleeve,5,35.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_phade_rn_2_running_shoes/3024880.html?dwvar_3024880_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Phade RN 2 Running Shoes,5,69.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_team_chino_adjustable_cap/1369785.html?dwvar_1369785_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Team Chino Adjustable Cap,2,25.0
https://www.underarmour.com.sg/en-sg/p/women-accessories-headwear/unisex_ua_iso-chill_run_dash_cap/1351275.html?dwvar_1351275_color=001&start=228&breadCrumbLast=Now%20Trending,Unisex UA Iso-Chill Run Dash Cap,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_hovr_apex_3_training_shoes/3024271.html?dwvar_3024271_color=002&start=228&breadCrumbLast=Now%20Trending,Men's UA HOVR™ Apex 3 Training Shoes,2,219.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_speedpocket_tights/1361489.html?dwvar_1361489_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Speedpocket Tights,1,119.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_recover_crew_long_sleeve/1361757.html?dwvar_1361757_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA RECOVER™ Crew Long Sleeve,1,109.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_ua_3z6_basketball_shoes/3025090.html?dwvar_3025090_color=001&start=228&breadCrumbLast=Now%20Trending,Unisex UA 3Z6 Basketball Shoes,2,139.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_shadow_running_shoes/3024137.html?dwvar_3024137_color=001&start=228&breadCrumbLast=Now%20Trending,Men's UA Shadow Running Shoes,3,69.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_ua_ft_sway_slides/3025047.html?dwvar_3025047_color=001&start=240&breadCrumbLast=Now%20Trending,Unisex UA FT Sway Slides,2,89.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_tee_to_green_blocked_polo/1370112.html?dwvar_1370112_color=408&start=240&breadCrumbLast=Now%20Trending,Men's UA Tee To Green Blocked Polo,4,79.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-socks/adult_heatgear_lo_cut_socks_3-pack/1346753.html?dwvar_1346753_color=600&start=240&breadCrumbLast=Now%20Trending,Adult HeatGear® Lo Cut Socks 3-Pack,5,23.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_destroy_all_miles_singlet/1370335.html?dwvar_1370335_color=010&start=240&breadCrumbLast=Now%20Trending,Men's UA Destroy All Miles Singlet,1,55.0
https://www.underarmour.com.sg/en-sg/p/boys-accessories-equipment/ua_dominate_24_oz._water_bottle/1364830.html?dwvar_1364830_color=035&start=240&breadCrumbLast=Now%20Trending,UA Dominate 24 oz. Water Bottle,4,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_baseline_cotton_tank/1361901.html?dwvar_1361901_color=003&start=240&breadCrumbLast=Now%20Trending,Men's UA Baseline Cotton Tank,4,29.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_sportstyle_windbreaker_jacket/1361621.html?dwvar_1361621_color=001&start=240&breadCrumbLast=Now%20Trending,Men's UA Sportstyle Windbreaker Jacket,2,89.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_hiit_woven_shorts/1361435.html?dwvar_1361435_color=001&start=240&breadCrumbLast=Now%20Trending,Men's UA HIIT Woven Shorts,8,59.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_branded_hat/1369783.html?dwvar_1369783_color=001&start=240&breadCrumbLast=Now%20Trending,Men's UA Branded Hat,2,25.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_basketball_logo_short_sleeve/1370230.html?dwvar_1370230_color=279&start=240&breadCrumbLast=Now%20Trending,Men's UA Basketball Logo Short Sleeve,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_iron_paradise_sleeveless_hoodie/1370493.html?dwvar_1370493_color=001&start=240&breadCrumbLast=Now%20Trending,Men's Project Rock Iron Paradise Sleeveless Hoodie,2,69.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_golf96_hat/1361547.html?dwvar_1361547_color=012&start=240&breadCrumbLast=Now%20Trending,Men's UA Golf96 Hat,3,29.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-equipment/ua_performance_heatgear_sleeve/1275964.html?dwvar_1275964_color=001&start=252&breadCrumbLast=Now%20Trending,UA Performance HeatGear® Sleeve,1,25.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_heatgear_armour_fitted_long_sleeve/1361506.html?dwvar_1361506_color=001&start=252&breadCrumbLast=Now%20Trending,Men's HeatGear® Armour Fitted Long Sleeve,2,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_curry_woven_mix_shorts/1370228.html?dwvar_1370228_color=001&start=252&breadCrumbLast=Now%20Trending,Men's Curry Woven Mix Shorts,2,79.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_locker_iv_slides/3023758.html?dwvar_3023758_color=001&start=252&breadCrumbLast=Now%20Trending,Men's UA Locker IV Slides,3,29.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_pride_tank/1370534.html?dwvar_1370534_color=100&start=252&breadCrumbLast=Now%20Trending,Men's UA Pride Tank,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_vantage_2_running_shoes/3024873.html?dwvar_3024873_color=001&start=252&breadCrumbLast=Now%20Trending,Men's UA Charged Vantage 2 Running Shoes,3,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_rush_warm-up_hoodie/1370450.html?dwvar_1370450_color=001&start=252&breadCrumbLast=Now%20Trending,Men's UA RUSH™ Warm-Up Hoodie,1,129.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_iso-chill_armourvent_bucket_hat/1361527.html?dwvar_1361527_color=001&start=252&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill ArmourVent™ Bucket Hat,2,45.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_tee_to_green_printed_polo/1370111.html?dwvar_1370111_color=001&start=252&breadCrumbLast=Now%20Trending,Men's UA Tee To Green Printed Polo,5,89.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_rush_seamless_sleeveless/1361129.html?dwvar_1361129_color=001&start=252&breadCrumbLast=Now%20Trending,Men's UA RUSH™ Seamless Sleeveless,2,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_vanish_woven_6_shorts/1373718.html?dwvar_1373718_color=001&start=252&breadCrumbLast=Now%20Trending,"Men's UA Vanish Woven 6"" Shorts",4,69.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_ua_flow_velociti_wind_2_global_run_day_running_shoes/3025158.html?dwvar_3025158_color=100&start=252&breadCrumbLast=Now%20Trending,Unisex UA Flow Velociti Wind 2 Global Run Day Running Shoes,1,229.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_rival_terry_joggers/1361642.html?dwvar_1361642_color=001&start=264&breadCrumbLast=Now%20Trending,Men's UA Rival Terry Joggers,3,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_transport_tank/1370475.html?dwvar_1370475_color=001&start=264&breadCrumbLast=Now%20Trending,Men's Project Rock Transport Tank,2,69.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-bags/ua_contain_backpack/1354935.html?dwvar_1354935_color=001&start=264&breadCrumbLast=Now%20Trending,UA Contain Backpack,2,119.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_ua_mercenary_slides/3025851.html?dwvar_3025851_color=001&start=264&breadCrumbLast=Now%20Trending,Unisex UA Mercenary Slides,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/ua_u_ansa_pride_sl/3025390.html?dwvar_3025390_color=001&start=264&breadCrumbLast=Now%20Trending,UA U Ansa Pride SL,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-bags/ua_gametime_backpack/1364184.html?dwvar_1364184_color=001&start=264&breadCrumbLast=Now%20Trending,UA Gametime Backpack,4,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_woven_graphic_shorts/1370388.html?dwvar_1370388_color=001&start=264&breadCrumbLast=Now%20Trending,Men's UA Woven Graphic Shorts,3,39.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_hovr_drive_spikeless_wide_e_golf_shoes/3025079.html?dwvar_3025079_color=001&start=264&breadCrumbLast=Now%20Trending,Men's UA HOVR™ Drive Spikeless Wide (E) Golf Shoes,2,219.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_launch_sw_5_printed_shorts/1372688.html?dwvar_1372688_color=001&start=264&breadCrumbLast=Now%20Trending,Men's UA Launch SW 5'' Printed Shorts,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_hardest_worker_tank/1370492.html?dwvar_1370492_color=001&start=264&breadCrumbLast=Now%20Trending,Men's Project Rock Hardest Worker Tank,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_ua_hovr_phantom_2_intelliknit_slip_pride_running_shoes/3025743.html?dwvar_3025743_color=001&start=264&breadCrumbLast=Now%20Trending,Unisex UA HOVR™ Phantom 2 IntelliKnit Slip Pride Running Shoes,1,229.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_launch_run_split_shorts/1361491.html?dwvar_1361491_color=001&start=264&breadCrumbLast=Now%20Trending,Men's UA Launch Run Split Shorts,2,49.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_curry_flow_go_glow_running_shoes/3025878.html?dwvar_3025878_color=001&start=276&breadCrumbLast=Now%20Trending,Unisex Curry Flow Go Glow Running Shoes,1,229.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_hybrid_pants/1352029.html?dwvar_1352029_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Hybrid Pants,1,109.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_victory/3023639.html?dwvar_3023639_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Victory,3,69.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_fat_tire_slides/3023749.html?dwvar_3023749_color=002&start=276&breadCrumbLast=Now%20Trending,Men's UA Fat Tire Slides,2,89.0
https://www.underarmour.com.sg/en-sg/p/accessories-sport-gloves/mens_ua_medal_golf_glove/1349705.html?dwvar_1349705_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Medal Golf Glove,3,19.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-outerwear/mens_ua_outrun_the_rain_jacket/1365620.html?dwvar_1365620_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA OutRun The Rain Jacket,1,109.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-bags/ua_undeniable_sackpack/1369220.html?dwvar_1369220_color=012&start=276&breadCrumbLast=Now%20Trending,UA Undeniable Sackpack,2,35.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_unstoppable_shorts/1370378.html?dwvar_1370378_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Unstoppable Shorts,3,109.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_rival_fleece_big_logo_shorts/1357118.html?dwvar_1357118_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Rival Fleece Big Logo Shorts,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_shadow_run_adjustable_cap/1369794.html?dwvar_1369794_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Shadow Run Adjustable Cap,3,35.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_vital_woven_pants/1352031.html?dwvar_1352031_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Vital Woven Pants,3,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_qualifier_run_2.0_pants/1366271.html?dwvar_1366271_color=001&start=276&breadCrumbLast=Now%20Trending,Men's UA Qualifier Run 2.0 Pants,1,139.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_essential_sportstyle_shoes/3022954.html?dwvar_3022954_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Essential Sportstyle Shoes,7,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_streaker_jacquard_singlet/1369748.html?dwvar_1369748_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Streaker Jacquard Singlet,2,55.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_blitzing_trucker_hat/1361534.html?dwvar_1361534_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Blitzing Trucker Hat,2,35.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_heathered_blitzing_3.0_cap/1305037.html?dwvar_1305037_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Heathered Blitzing 3.0 Cap,3,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_heatgear_compression_tank/1368352.html?dwvar_1368352_color=100&start=288&breadCrumbLast=Now%20Trending,Men's HeatGear® Compression Tank,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_iso-chill_armourvent_stretch_hat/1361530.html?dwvar_1361530_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill ArmourVent™ Stretch Hat,4,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_the_grind_short_sleeve/1370479.html?dwvar_1370479_color=408&start=288&breadCrumbLast=Now%20Trending,Men's Project Rock The Grind Short Sleeve,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_luxe_polo/1370150.html?dwvar_1370150_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Luxe Polo,1,129.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_escape_3_big_logo_running_shoes/3024912.html?dwvar_3024912_color=004&start=288&breadCrumbLast=Now%20Trending,Men's UA Charged Escape 3 Big Logo Running Shoes,3,139.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_rival_fleece_big_logo_hoodie/1357093.html?dwvar_1357093_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Rival Fleece Big Logo Hoodie,4,69.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_medal_spikeless_golf_shoes/3025380.html?dwvar_3025380_color=101&start=288&breadCrumbLast=Now%20Trending,Men's UA Charged Medal Spikeless Golf Shoes,1,139.0
https://www.underarmour.com.sg/en-sg/p/accessories-sport-gloves/mens_ua_iso-chill_golf_glove/1370277.html?dwvar_1370277_color=001&start=288&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill Golf Glove,2,29.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_focus_training_shoes/3024277.html?dwvar_3024277_color=001&start=300&breadCrumbLast=Now%20Trending,Men's UA Charged Focus Training Shoes,3,129.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_commit_3_training_shoes/3023703.html?dwvar_3023703_color=001&start=300&breadCrumbLast=Now%20Trending,Men's UA Charged Commit 3 Training Shoes,2,129.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_woven_perforated_windbreaker_jacket/1370499.html?dwvar_1370499_color=001&start=300&breadCrumbLast=Now%20Trending,Men's UA Woven Perforated Windbreaker Jacket,1,119.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-outerwear/mens_ua_storm_forefront_rain_jacket/1321439.html?dwvar_1321439_color=002&start=300&breadCrumbLast=Now%20Trending,Men's UA Storm Forefront Rain Jacket,1,119.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_tech_hoodie_2.0/1328703.html?dwvar_1328703_color=001&start=300&breadCrumbLast=Now%20Trending,Men's UA Tech™ Hoodie 2.0,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_tech_long_sleeve/1328496.html?dwvar_1328496_color=012&start=300&breadCrumbLast=Now%20Trending,Men's UA Tech™ Long Sleeve,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-underwear/mens_ua_tech_pride_6_boxerjock/1371202.html?dwvar_1371202_color=001&start=300&breadCrumbLast=Now%20Trending,"Men's UA Tech™ Pride 6"" Boxerjock®",1,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_brawler_pants/1366213.html?dwvar_1366213_color=001&start=300&breadCrumbLast=Now%20Trending,Men's UA Brawler Pants,3,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_golazo_3.0_jersey/1369053.html?dwvar_1369053_color=012&start=300&breadCrumbLast=Now%20Trending,Men's UA Golazo 3.0 Jersey,5,23.0
https://www.underarmour.com.sg/en-sg/p/ess/ua_golf_umbrella_%E2%80%94_double_canopy/1275475.html?dwvar_1275475_color=001&start=300&breadCrumbLast=Now%20Trending,UA Golf Umbrella — Double Canopy,1,89.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/curry_1_dark_matter/3026049.html?dwvar_3026049_color=001&start=300&breadCrumbLast=Now%20Trending,CURRY 1 DARK MATTER,1,239.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_iso-chill_run_laser_tank/1372300.html?dwvar_1372300_color=001&start=300&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill Run Laser Tank,3,69.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-outerwear/mens_ua_outrun_the_rain_ii_jacket/1369342.html?dwvar_1369342_color=001&start=312&breadCrumbLast=Now%20Trending,Men's UA OutRun The Rain II Jacket,1,109.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_assert_9_wide_4e_running_shoes/3024857.html?dwvar_3024857_color=001&start=312&breadCrumbLast=Now%20Trending,Men's UA Charged Assert 9 Wide 4E Running Shoes,2,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_terry_short_sleeve_hoodie/1370465.html?dwvar_1370465_color=361&start=312&breadCrumbLast=Now%20Trending,Men's Project Rock Terry Short Sleeve Hoodie,2,89.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_train_stretch_printed_shorts/1370393.html?dwvar_1370393_color=400&start=312&breadCrumbLast=Now%20Trending,Men's UA Train Stretch Printed Shorts,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_unstoppable_tapered_pants/1352028.html?dwvar_1352028_color=001&start=312&breadCrumbLast=Now%20Trending,Men's UA Unstoppable Tapered Pants,3,119.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-outerwear/mens_ua_outrun_the_storm_jacket/1361502.html?dwvar_1361502_color=001&start=312&breadCrumbLast=Now%20Trending,Men's UA OutRun The Storm Jacket,1,139.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_rush_heatgear_2.0_leggings/1356625.html?dwvar_1356625_color=001&start=312&breadCrumbLast=Now%20Trending,Men's UA RUSH™ HeatGear® 2.0 Leggings,2,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_streaker_run_singlet/1361468.html?dwvar_1361468_color=001&start=312&breadCrumbLast=Now%20Trending,Men's UA Streaker Run Singlet,3,49.0
